"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-72","Huanca","water","tʃuya","(dulce)","cerron2018"
"Heggarty-2005-150-72","Huancane","water","uma","","heggarty2005"
"Heggarty-2005-150-72","Huangascar","water","yaku","","shimelman2017"
"Heggarty-2005-150-72","HuarazHuailas","water","yaku",,"parkerchavez1976"
"Heggarty-2005-150-72","Imbabura","water","yaku","","gomez2009"
"Heggarty-2005-150-72","Inkawasi","water","yaku","","heggarty2005"
"Heggarty-2005-150-72","Iruhito","water","qʰoási","","cerron2016"
"Heggarty-2005-150-72","Jaqaru","water","uma","","heggarty2005"
"Heggarty-2005-150-72","Kawki","water","uma","","heggarty2005"
"Heggarty-2005-150-72","Lamas","water","yaku","","taylor2006"
"Heggarty-2005-150-72","Laraos","water","yaku","","heggarty2005"
"Heggarty-2005-150-72","Lincha-Tana","water","yaku","","shimelman2017"
"Heggarty-2005-150-72","Maragua","water","yaku","","heggarty2005"
"Heggarty-2005-150-72","Napo","water","yacu","","orrwrisley1981"
"Heggarty-2005-150-72","Pacaraos","water","yaku","","adelaar1982"
"Heggarty-2005-150-72","Pastaza","water","yacu","","landerman1973"
"Heggarty-2005-150-72","Pocona","water","yaku","","heggarty2005"
"Heggarty-2005-150-72","Puki","water","uma","","heggarty2005"
"Heggarty-2005-150-72","Puno","water","unu","","heggarty2005"
"Heggarty-2005-150-72","Putumayo","water","yacu","","tandioy1978"
"Heggarty-2005-150-72","Raimondi","water","yaku",,"parkerchavez1976"
"Heggarty-2005-150-72","SanPedro","water","yaku","","shimelman2017"
"Heggarty-2005-150-72","Santiagueno","water","yaku","","juanatey2021"
"Heggarty-2005-150-72","SantoTomas","water","yaco, huno","","santotomas1951"
"Heggarty-2005-150-72","Serena","water","yaku","","heggarty2005"
"Heggarty-2005-150-72","Sullkatiti","water","uma","","heggarty2005"
"Heggarty-2005-150-72","Taquile","water","unu","","heggarty2005"
"Heggarty-2005-150-72","Tarma","water","yagu","","adelaar1977"
"Heggarty-2005-150-72","Troje","water","yaku","","heggarty2005"
"Heggarty-2005-150-72","Tsimu","water","huá:se","","cerron2016"
"Heggarty-2005-150-72","Wari","water","yaku",,"parkerchavez1976"
"Heggarty-2005-150-72","Yanac","water","yaku","","heggarty2005"
"Heggarty-2005-150-73","Anonimo","river","mayu","","valera1586"
"Heggarty-2005-150-73","Apuri","river","mayu","","shimelman2017"
"Heggarty-2005-150-73","Apurimac","river","mayu","","camacho2007"
"Heggarty-2005-150-73","Arma","river","mayu","","galvez2003"
"Heggarty-2005-150-73","Atalla","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Ayacucho","river","mayu","","soto1976"
"Heggarty-2005-150-73","Bobonaza","river","yacu","","orrwrisley1981"
"Heggarty-2005-150-73","Cacra-Hongos","river","mayu","","shimelman2017"
"Heggarty-2005-150-73","Chachapoyas","river","mayu","","taylor2006"
"Heggarty-2005-150-73","Chacpar","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Chetilla","river","riu","","heggarty2005"
"Heggarty-2005-150-73","Chipaya","river","puju; wiwi","","heggarty2005"
"Heggarty-2005-150-73","Curva","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Cuzco","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","CuzquenoAntiguo","river","mayu","","holguin1608"
"Heggarty-2005-150-73","Huallaga","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Huanca","river","mayu","","cerron2018"
"Heggarty-2005-150-73","Huancane","river","hawira","","heggarty2005"
"Heggarty-2005-150-73","Huangascar","river","mayu","","shimelman2017"
"Heggarty-2005-150-73","HuarazHuailas","river","mayu",,"parkerchavez1976"
"Heggarty-2005-150-73","Imbabura","river","mayu","","gomez2009"
"Heggarty-2005-150-73","Inkawasi","river","rio","","heggarty2005"
"Heggarty-2005-150-73","Iruhito","river","ué:ue:","","cerron2016"
"Heggarty-2005-150-73","Jaqaru","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Kawki","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Lamas","river","mayu","","taylor2006"
"Heggarty-2005-150-73","Laraos","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Lincha-Tana","river","mayu","","shimelman2017"
"Heggarty-2005-150-73","Maragua","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Napo","river","yacu","","orrwrisley1981"
"Heggarty-2005-150-73","Pacaraos","river","rrio","mayu as toponym","adelaar1982"
"Heggarty-2005-150-73","Pastaza","river","yacu","","landerman1973"
"Heggarty-2005-150-73","Pocona","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Puki","river","q'awa","","heggarty2005"
"Heggarty-2005-150-73","Puno","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Putumayo","river","yacu","","tandioy1978"
"Heggarty-2005-150-73","Raimondi","river","mayu",,"parkerchavez1976"
"Heggarty-2005-150-73","SanPedro","river","mayu","","shimelman2017"
"Heggarty-2005-150-73","Santiagueno","river","mayu","","juanatey2021"
"Heggarty-2005-150-73","SantoTomas","river","mayo","","santotomas1951"
"Heggarty-2005-150-73","Serena","river","yaku","","heggarty2005"
"Heggarty-2005-150-73","Sullkatiti","river","hawira","","heggarty2005"
"Heggarty-2005-150-73","Taquile","river","mayu","","heggarty2005"
"Heggarty-2005-150-73","Tarma","river","mayu","","adelaar1977"
"Heggarty-2005-150-73","Troje","river","larka yaku","","heggarty2005"
"Heggarty-2005-150-73","Tsimu","river","huí:hui","","cerron2016"
"Heggarty-2005-150-73","Wari","river","mayu",,"parkerchavez1976"
"Heggarty-2005-150-73","Yanac","river","mayu","","heggarty2005"
"Heggarty-2005-150-74","Anonimo","mountain","orco","","valera1586"
"Heggarty-2005-150-74","Apuri","mountain","urqu","","shimelman2017"
"Heggarty-2005-150-74","Apurimac","mountain","orqo","","camacho2007"
"Heggarty-2005-150-74","Apurimac","mountain","qirka","","camacho2007"
"Heggarty-2005-150-74","Arma","mountain","urqu","","galvez2003"
"Heggarty-2005-150-74","Atalla","mountain","urġu","","heggarty2005"
"Heggarty-2005-150-74","Ayacucho","mountain","orqo","","soto1976"
"Heggarty-2005-150-74","Bobonaza","mountain","urcu","","orrwrisley1981"
"Heggarty-2005-150-74","Cacra-Hongos","mountain","urqu","","shimelman2017"
"Heggarty-2005-150-74","Chachapoyas","mountain","urku","","taylor2006"
"Heggarty-2005-150-74","Chacpar","mountain","qaqa","","heggarty2005"
"Heggarty-2005-150-74","Chetilla","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","Chipaya","mountain","kuru","","heggarty2005"
"Heggarty-2005-150-74","Curva","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","Cuzco","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","CuzquenoAntiguo","mountain","orcco","","holguin1608"
"Heggarty-2005-150-74","Huallaga","mountain","hirka","","heggarty2005"
"Heggarty-2005-150-74","Huanca","mountain","ulʔu","","cerron2018"
"Heggarty-2005-150-74","Huancane","mountain","quλu","","heggarty2005"
"Heggarty-2005-150-74","Huangascar","mountain","urqu","","shimelman2017"
"Heggarty-2005-150-74","HuarazHuailas","mountain","orqu",,"parkerchavez1976"
"Heggarty-2005-150-74","Imbabura","mountain","urku","","gomez2009"
"Heggarty-2005-150-74","Inkawasi","mountain","χaγa","","heggarty2005"
"Heggarty-2005-150-74","Iruhito","mountain","ó:χsʰá","","cerron2016"
"Heggarty-2005-150-74","Jaqaru","mountain","qa:qa","","heggarty2005"
"Heggarty-2005-150-74","Kawki","mountain","qaqa","","heggarty2005"
"Heggarty-2005-150-74","Lamas","mountain","urku","","taylor2006"
"Heggarty-2005-150-74","Laraos","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","Lincha-Tana","mountain","urqu","","shimelman2017"
"Heggarty-2005-150-74","Maragua","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","Napo","mountain","urcu","","orrwrisley1981"
"Heggarty-2005-150-74","Pacaraos","mountain","hirka","ya en desuso","adelaar1982"
"Heggarty-2005-150-74","Pastaza","mountain","urcu","","landerman1973"
"Heggarty-2005-150-74","Pocona","mountain","urγu","","heggarty2005"
"Heggarty-2005-150-74","Puki","mountain","quλu","","heggarty2005"
"Heggarty-2005-150-74","Puno","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","Putumayo","mountain","sachucu","","tandioy1978"
"Heggarty-2005-150-74","Raimondi","mountain","orqu",,"parkerchavez1976"
"Heggarty-2005-150-74","SanPedro","mountain","urqu","","shimelman2017"
"Heggarty-2005-150-74","Santiagueno","mountain","orqo","","juanatey2021"
"Heggarty-2005-150-74","SantoTomas","mountain","vrco, caca","","santotomas1951"
"Heggarty-2005-150-74","Serena","mountain","urku","","heggarty2005"
"Heggarty-2005-150-74","Sullkatiti","mountain","quλu","","heggarty2005"
"Heggarty-2005-150-74","Taquile","mountain","urqu","","heggarty2005"
"Heggarty-2005-150-74","Tarma","mountain","hirka","","adelaar1977"
"Heggarty-2005-150-74","Troje","mountain","urku","","heggarty2005"
"Heggarty-2005-150-74","Tsimu","mountain","ó:χsái","","cerron2016"
"Heggarty-2005-150-74","Wari","mountain","hirka",,"parkerchavez1976"
"Heggarty-2005-150-74","Yanac","mountain","qaqa","","heggarty2005"
"Heggarty-2005-150-75","Anonimo","fire","nina","","valera1586"
"Heggarty-2005-150-75","Apuri","fire","nina","","shimelman2017"
"Heggarty-2005-150-75","Apurimac","fire","nina","","camacho2007"
"Heggarty-2005-150-75","Arma","fire","nina","","galvez2003"
"Heggarty-2005-150-75","Atalla","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Ayacucho","fire","nina","","soto1976"
"Heggarty-2005-150-75","Bobonaza","fire","nina","","orrwrisley1981"
"Heggarty-2005-150-75","Cacra-Hongos","fire","nina","","shimelman2017"
"Heggarty-2005-150-75","Chachapoyas","fire","nina","","taylor2006"
"Heggarty-2005-150-75","Chacpar","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Chetilla","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Chipaya","fire","zhqeti","","heggarty2005"
"Heggarty-2005-150-75","Curva","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Cuzco","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","CuzquenoAntiguo","fire","nina","","holguin1608"
"Heggarty-2005-150-75","Huallaga","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Huanca","fire","nina","","cerron2018"
"Heggarty-2005-150-75","Huancane","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Huangascar","fire","nina","","shimelman2017"
"Heggarty-2005-150-75","HuarazHuailas","fire","nina",,"parkerchavez1976"
"Heggarty-2005-150-75","Imbabura","fire","nina","","gomez2009"
"Heggarty-2005-150-75","Inkawasi","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Iruhito","fire","ú:χ","","cerron2016"
"Heggarty-2005-150-75","Jaqaru","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Kawki","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Lamas","fire","nina","","taylor2006"
"Heggarty-2005-150-75","Laraos","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Lincha-Tana","fire","nina","","shimelman2017"
"Heggarty-2005-150-75","Maragua","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Napo","fire","nina","","orrwrisley1981"
"Heggarty-2005-150-75","Pacaraos","fire","nina","","adelaar1982"
"Heggarty-2005-150-75","Pastaza","fire","nina","","landerman1973"
"Heggarty-2005-150-75","Pocona","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Puki","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Puno","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Putumayo","fire","nina","","tandioy1978"
"Heggarty-2005-150-75","Raimondi","fire","nina",,"parkerchavez1976"
"Heggarty-2005-150-75","SanPedro","fire","nina","","shimelman2017"
"Heggarty-2005-150-75","Santiagueno","fire","nina","","juanatey2021"
"Heggarty-2005-150-75","SantoTomas","fire","nina","","santotomas1951"
"Heggarty-2005-150-75","Serena","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Sullkatiti","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Taquile","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Tarma","fire","nina","","adelaar1977"
"Heggarty-2005-150-75","Troje","fire","nina","","heggarty2005"
"Heggarty-2005-150-75","Tsimu","fire","ó:χi","","cerron2016"
"Heggarty-2005-150-75","Wari","fire","nina",,"parkerchavez1976"
"Heggarty-2005-150-75","Yanac","fire","nina","","heggarty2005"
"Heggarty-2005-150-76","Anonimo","smoke","coʃni","humu ","valera1586"
"Heggarty-2005-150-76","Apuri","smoke","hushta","","shimelman2017"
"Heggarty-2005-150-76","Apurimac","smoke","qosñi","","camacho2007"
"Heggarty-2005-150-76","Arma","smoke","qusni","","galvez2003"
"Heggarty-2005-150-76","Atalla","smoke","χu.sñi","","heggarty2005"
"Heggarty-2005-150-76","Ayacucho","smoke","qosni","","soto1976"
"Heggarty-2005-150-76","Bobonaza","smoke","cushni","","orrwrisley1981"
"Heggarty-2005-150-76","Cacra-Hongos","smoke","hushta","","shimelman2017"
"Heggarty-2005-150-76","Chachapoyas","smoke","kusni","","taylor2006"
"Heggarty-2005-150-76","Chacpar","smoke","qu.šñi","","heggarty2005"
"Heggarty-2005-150-76","Chetilla","smoke","qu.nday","","heggarty2005"
"Heggarty-2005-150-76","Chipaya","smoke","zhqeti","","heggarty2005"
"Heggarty-2005-150-76","Curva","smoke","q'u.sñi","","heggarty2005"
"Heggarty-2005-150-76","Cuzco","smoke","q'u.sñi","","heggarty2005"
"Heggarty-2005-150-76","CuzquenoAntiguo","smoke","kozni","","holguin1608"
"Heggarty-2005-150-76","Huallaga","smoke","qu.štay","","heggarty2005"
"Heggarty-2005-150-76","Huanca","smoke","untay, huntay","","cerron2018"
"Heggarty-2005-150-76","Huancane","smoke","huq'i","","heggarty2005"
"Heggarty-2005-150-76","Huangascar","smoke","hushta","","shimelman2017"
"Heggarty-2005-150-76","HuarazHuailas","smoke","humo",,"parkerchavez1976"
"Heggarty-2005-150-76","Imbabura","smoke","kushni","","gomez2009"
"Heggarty-2005-150-76","Inkawasi","smoke","χu.nday","","heggarty2005"
"Heggarty-2005-150-76","Iruhito","smoke","","","cerron2016"
"Heggarty-2005-150-76","Jaqaru","smoke","ts'usqi, ts'usqi","","heggarty2005"
"Heggarty-2005-150-76","Kawki","smoke","ĉ'usqi, ts'usqi","","heggarty2005"
"Heggarty-2005-150-76","Lamas","smoke","kusni","","taylor2006"
"Heggarty-2005-150-76","Laraos","smoke","qu.šni","","heggarty2005"
"Heggarty-2005-150-76","Lincha-Tana","smoke","hushta","","shimelman2017"
"Heggarty-2005-150-76","Maragua","smoke","q'u.sñi","","heggarty2005"
"Heggarty-2005-150-76","Napo","smoke","cushni","","orrwrisley1981"
"Heggarty-2005-150-76","Pacaraos","smoke","quyay","","adelaar1982"
"Heggarty-2005-150-76","Pastaza","smoke","cushni","","landerman1973"
"Heggarty-2005-150-76","Pocona","smoke","q'u.šñi","","heggarty2005"
"Heggarty-2005-150-76","Puki","smoke","hiq'i","","heggarty2005"
"Heggarty-2005-150-76","Puno","smoke","q'u.šñi","","heggarty2005"
"Heggarty-2005-150-76","Putumayo","smoke","cusni","","tandioy1978"
"Heggarty-2005-150-76","Raimondi","smoke","",,"parkerchavez1976"
"Heggarty-2005-150-76","SanPedro","smoke","hushta","","shimelman2017"
"Heggarty-2005-150-76","Santiagueno","smoke","qosni","","juanatey2021"
"Heggarty-2005-150-76","SantoTomas","smoke","cozii, quonda","","santotomas1951"
"Heggarty-2005-150-76","Serena","smoke","ku.šñi","","heggarty2005"
"Heggarty-2005-150-76","Sullkatiti","smoke","hiq'i","","heggarty2005"
"Heggarty-2005-150-76","Taquile","smoke","q'u.sni","","heggarty2005"
"Heggarty-2005-150-76","Tarma","smoke","xušĉi","","adelaar1977"
"Heggarty-2005-150-76","Troje","smoke","ku.šni","","heggarty2005"
"Heggarty-2005-150-76","Tsimu","smoke","","","cerron2016"
"Heggarty-2005-150-76","Wari","smoke","qoshtay",,"parkerchavez1976"
"Heggarty-2005-150-76","Yanac","smoke","qu.nte","[< -e:]","heggarty2005"
"Heggarty-2005-150-77","Anonimo","ash","vchpa","","valera1586"
"Heggarty-2005-150-77","Apuri","ash","utrpa","","shimelman2017"
"Heggarty-2005-150-77","Apurimac","ash","uspa","","camacho2007"
"Heggarty-2005-150-77","Arma","ash","uchpa","","galvez2003"
"Heggarty-2005-150-77","Atalla","ash","učpa","","heggarty2005"
"Heggarty-2005-150-77","Ayacucho","ash","uchpa","","soto1976"
"Heggarty-2005-150-77","Bobonaza","ash","ushpa","","orrwrisley1981"
"Heggarty-2005-150-77","Cacra-Hongos","ash","utrpa","","shimelman2017"
"Heggarty-2005-150-77","Chachapoyas","ash","uĉpa","","taylor2006"
"Heggarty-2005-150-77","Chacpar","ash","učpa","","heggarty2005"
"Heggarty-2005-150-77","Chetilla","ash","uŝpa","","heggarty2005"
"Heggarty-2005-150-77","Chipaya","ash","qhup","","heggarty2005"
"Heggarty-2005-150-77","Curva","ash","učpha","","heggarty2005"
"Heggarty-2005-150-77","Cuzco","ash","uspha","","heggarty2005"
"Heggarty-2005-150-77","CuzquenoAntiguo","ash","vchpa","","holguin1608"
"Heggarty-2005-150-77","Huallaga","ash","učpa","","heggarty2005"
"Heggarty-2005-150-77","Huanca","ash","utrpa","","cerron2018"
"Heggarty-2005-150-77","Huancane","ash","qhiλa","","heggarty2005"
"Heggarty-2005-150-77","Huangascar","ash","utrpa","","shimelman2017"
"Heggarty-2005-150-77","HuarazHuailas","ash","uchpa",,"parkerchavez1976"
"Heggarty-2005-150-77","Imbabura","ash","uchufa","","gomez2009"
"Heggarty-2005-150-77","Inkawasi","ash","uĉpa","","heggarty2005"
"Heggarty-2005-150-77","Iruhito","ash","kílya","aymara","cerron2016"
"Heggarty-2005-150-77","Jaqaru","ash","qhiλpi","","heggarty2005"
"Heggarty-2005-150-77","Kawki","ash","qhiλpi","","heggarty2005"
"Heggarty-2005-150-77","Lamas","ash","uchpa","","taylor2006"
"Heggarty-2005-150-77","Laraos","ash","uĉpa","","heggarty2005"
"Heggarty-2005-150-77","Lincha-Tana","ash","utrpa","","shimelman2017"
"Heggarty-2005-150-77","Maragua","ash","ušpha","","heggarty2005"
"Heggarty-2005-150-77","Napo","ash","ushpa","","orrwrisley1981"
"Heggarty-2005-150-77","Pacaraos","ash","utrpa","","adelaar1982"
"Heggarty-2005-150-77","Pastaza","ash","uchpa","","landerman1973"
"Heggarty-2005-150-77","Pocona","ash","ušpha","","heggarty2005"
"Heggarty-2005-150-77","Puki","ash","qhiλa","","heggarty2005"
"Heggarty-2005-150-77","Puno","ash","uspha","","heggarty2005"
"Heggarty-2005-150-77","Putumayo","ash","uchpa","","tandioy1978"
"Heggarty-2005-150-77","Raimondi","ash","uchpa",,"parkerchavez1976"
"Heggarty-2005-150-77","SanPedro","ash","utrpa","","shimelman2017"
"Heggarty-2005-150-77","Santiagueno","ash","ushpa","","juanatey2021"
"Heggarty-2005-150-77","SantoTomas","ash","vxpa","","santotomas1951"
"Heggarty-2005-150-77","Serena","ash","ušpa","","heggarty2005"
"Heggarty-2005-150-77","Sullkatiti","ash","qhiλa","","heggarty2005"
"Heggarty-2005-150-77","Taquile","ash","ušpha","","heggarty2005"
"Heggarty-2005-150-77","Tarma","ash","xuxiĉa","","adelaar1977"
"Heggarty-2005-150-77","Troje","ash","ušpa","","heggarty2005"
"Heggarty-2005-150-77","Tsimu","ash","kí:lya","aymara","cerron2016"
"Heggarty-2005-150-77","Wari","ash","uchpa",,"parkerchavez1976"
"Heggarty-2005-150-77","Yanac","ash","učpa","","heggarty2005"
"Heggarty-2005-150-78","Anonimo","stone","rumi","","valera1586"
"Heggarty-2005-150-78","Apuri","stone","rumi","","shimelman2017"
"Heggarty-2005-150-78","Apurimac","stone","rumi","","camacho2007"
"Heggarty-2005-150-78","Arma","stone","rumi","","galvez2003"
"Heggarty-2005-150-78","Atalla","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Ayacucho","stone","rumi","","soto1976"
"Heggarty-2005-150-78","Bobonaza","stone","rumi","","orrwrisley1981"
"Heggarty-2005-150-78","Cacra-Hongos","stone","rumi","","shimelman2017"
"Heggarty-2005-150-78","Chachapoyas","stone","rumi","","taylor2006"
"Heggarty-2005-150-78","Chacpar","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Chetilla","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Chipaya","stone","maz","","heggarty2005"
"Heggarty-2005-150-78","Curva","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Cuzco","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","CuzquenoAntiguo","stone","rumi","","holguin1608"
"Heggarty-2005-150-78","Huallaga","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Huanca","stone","lumi","","cerron2018"
"Heggarty-2005-150-78","Huanca","stone","ŝuʔya","(amontonada)","cerron2018"
"Heggarty-2005-150-78","Huancane","stone","qala","","heggarty2005"
"Heggarty-2005-150-78","Huangascar","stone","rumi","","shimelman2017"
"Heggarty-2005-150-78","HuarazHuailas","stone","rumi",,"parkerchavez1976"
"Heggarty-2005-150-78","Imbabura","stone","rumi","","gomez2009"
"Heggarty-2005-150-78","Inkawasi","stone","řumi","","heggarty2005"
"Heggarty-2005-150-78","Iruhito","stone","mási","","cerron2016"
"Heggarty-2005-150-78","Jaqaru","stone","qala","","heggarty2005"
"Heggarty-2005-150-78","Kawki","stone","qala","","heggarty2005"
"Heggarty-2005-150-78","Lamas","stone","rumi","","taylor2006"
"Heggarty-2005-150-78","Laraos","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Lincha-Tana","stone","rumi","","shimelman2017"
"Heggarty-2005-150-78","Maragua","stone","řumi","","heggarty2005"
"Heggarty-2005-150-78","Napo","stone","rumi","","orrwrisley1981"
"Heggarty-2005-150-78","Pacaraos","stone","rrumay, rrumi","","adelaar1982"
"Heggarty-2005-150-78","Pastaza","stone","ɾumi","","landerman1973"
"Heggarty-2005-150-78","Pocona","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Puki","stone","qala","","heggarty2005"
"Heggarty-2005-150-78","Puno","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Putumayo","stone","rumi","","tandioy1978"
"Heggarty-2005-150-78","Raimondi","stone","rumi",,"parkerchavez1976"
"Heggarty-2005-150-78","SanPedro","stone","rumi","","shimelman2017"
"Heggarty-2005-150-78","Santiagueno","stone","rumi","","juanatey2021"
"Heggarty-2005-150-78","SantoTomas","stone","rumi","","santotomas1951"
"Heggarty-2005-150-78","Serena","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Sullkatiti","stone","qala","","heggarty2005"
"Heggarty-2005-150-78","Taquile","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Tarma","stone","rumi","","adelaar1977"
"Heggarty-2005-150-78","Troje","stone","rumi","","heggarty2005"
"Heggarty-2005-150-78","Tsimu","stone","má:si","","cerron2016"
"Heggarty-2005-150-78","Wari","stone","rumi",,"parkerchavez1976"
"Heggarty-2005-150-78","Yanac","stone","rumi","","heggarty2005"
"Heggarty-2005-150-79","Anonimo","sand","tiu, aco","","valera1586"
"Heggarty-2005-150-79","Apuri","sand","aqu","","shimelman2017"
"Heggarty-2005-150-79","Apurimac","sand","aqo","","camacho2007"
"Heggarty-2005-150-79","Arma","sand","aqu","","galvez2003"
"Heggarty-2005-150-79","Atalla","sand","aχu","","heggarty2005"
"Heggarty-2005-150-79","Ayacucho","sand","aqo","","soto1976"
"Heggarty-2005-150-79","Bobonaza","sand","allpa","tierra","orrwrisley1981"
"Heggarty-2005-150-79","Cacra-Hongos","sand","aqu","","shimelman2017"
"Heggarty-2005-150-79","Chachapoyas","sand","tiyu","","taylor2006"
"Heggarty-2005-150-79","Chacpar","sand","arena","","heggarty2005"
"Heggarty-2005-150-79","Chetilla","sand","aγu","","heggarty2005"
"Heggarty-2005-150-79","Chipaya","sand","phila","","heggarty2005"
"Heggarty-2005-150-79","Curva","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Cuzco","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","CuzquenoAntiguo","sand","ttiu, acco","","holguin1608"
"Heggarty-2005-150-79","Huallaga","sand","aqu.š","","heggarty2005"
"Heggarty-2005-150-79","Huanca","sand","aʔu","","cerron2018"
"Heggarty-2005-150-79","Huancane","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Huangascar","sand","aqu","","shimelman2017"
"Heggarty-2005-150-79","HuarazHuailas","sand","allpa",,"parkerchavez1976"
"Heggarty-2005-150-79","Imbabura","sand","tiyu","","gomez2009"
"Heggarty-2005-150-79","Inkawasi","sand","aγu","","heggarty2005"
"Heggarty-2005-150-79","Iruhito","sand","pí:la","","cerron2016"
"Heggarty-2005-150-79","Jaqaru","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Kawki","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Lamas","sand","tiyu","","taylor2006"
"Heggarty-2005-150-79","Laraos","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Lincha-Tana","sand","aqu","","shimelman2017"
"Heggarty-2005-150-79","Maragua","sand","t'iyu","","heggarty2005"
"Heggarty-2005-150-79","Napo","sand","allpa","tierra","orrwrisley1981"
"Heggarty-2005-150-79","Pacaraos","sand","","","adelaar1982"
"Heggarty-2005-150-79","Pastaza","sand","tiyu","","landerman1973"
"Heggarty-2005-150-79","Pocona","sand","t'iyu","","heggarty2005"
"Heggarty-2005-150-79","Puki","sand","č'aλa","","heggarty2005"
"Heggarty-2005-150-79","Puno","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Putumayo","sand","","","tandioy1978"
"Heggarty-2005-150-79","Raimondi","sand","allpa",,"parkerchavez1976"
"Heggarty-2005-150-79","SanPedro","sand","aqu","","shimelman2017"
"Heggarty-2005-150-79","Santiagueno","sand","tiyu","","juanatey2021"
"Heggarty-2005-150-79","SantoTomas","sand","tyo","","santotomas1951"
"Heggarty-2005-150-79","Serena","sand","tsatsa","","heggarty2005"
"Heggarty-2005-150-79","Sullkatiti","sand","č'aλa","","heggarty2005"
"Heggarty-2005-150-79","Taquile","sand","aqu","","heggarty2005"
"Heggarty-2005-150-79","Tarma","sand","šuxya","axu, aqu: pebble; suqya: river-sand","adelaar1977"
"Heggarty-2005-150-79","Troje","sand","thiyu","","heggarty2005"
"Heggarty-2005-150-79","Tsimu","sand","t’í:r̂a","","cerron2016"
"Heggarty-2005-150-79","Wari","sand","allpa",,"parkerchavez1976"
"Heggarty-2005-150-79","Yanac","sand","aqu","","heggarty2005"
"Heggarty-2005-150-8","Anonimo","eight","puçac","","valera1586"
"Heggarty-2005-150-8","Apuri","eight","pusaq","","shimelman2017"
"Heggarty-2005-150-8","Apurimac","eight","musaq","","camacho2007"
"Heggarty-2005-150-8","Arma","eight","pusaq","","galvez2003"
"Heggarty-2005-150-8","Atalla","eight","pusaχ","","heggarty2005"
"Heggarty-2005-150-8","Ayacucho","eight","pusaq","","soto1976"
"Heggarty-2005-150-8","Bobonaza","eight","pusaj","","orrwrisley1981"
"Heggarty-2005-150-8","Cacra-Hongos","eight","pusaq","","shimelman2017"
"Heggarty-2005-150-8","Chachapoyas","eight","pusak","","taylor2006"
"Heggarty-2005-150-8","Chacpar","eight","puwaq","","heggarty2005"
"Heggarty-2005-150-8","Chetilla","eight","pusaχ","","heggarty2005"
