ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	TOKENS	BORROWING	SOURCE	SUBGROUP
3495		ʃ i m i	4220	mouth	Chetilla	šimi	ʃ i m i		heggarty2005	Quechua
3496		a t a	4221	mouth	Chipaya	ata	a t a		heggarty2005	Uru-Chipaya
3497		s i m i	4220	mouth	Curva	simi	s i m i		heggarty2005	Quechua
3498		s i m i	4220	mouth	Cuzco	simi	s i m i		heggarty2005	Quechua
3499		s i m i	4220	mouth	CuzquenoAntiguo	simi	s i m i		holguin1608	Quechua
3500		ʃ i m i	4220	mouth	Huallaga	šimi	ʃ i m i		heggarty2005	Quechua
3501		ʃ i m i	4220	mouth	Huanca	shimi	ʃ i m i		cerron1976	Quechua
3502		l a k a	4222	mouth	Huancane	laka	l a k a		heggarty2005	Aymara
3503		ʃ i m i	4220	mouth	Huangascar	shimi	ʃ i m i		shimelman2017	Quechua
3504		ʃ i m i	4220	mouth	HuarazHuailas	shimi	ʃ i m i		parkerchavez1976	Quechua
3505		ʃ i m i	4220	mouth	Imbabura	shimi	ʃ i m i		gomez2009	Quechua
3506		ʃ i m i	4220	mouth	Inkawasi	šimi	ʃ i m i		heggarty2005	Quechua
3507		a: t a	4221	mouth	Iruhito	á:ta	a: t a		cerron2016	Uru-Chipaya
3508		ʃ i m i	302	mouth	Jaqaru	šimi	ʃ i m i	quechua	heggarty2005	Aymara
3509		s i m i	302	mouth	Kawki	simi	s i m i	quechua	heggarty2005	Aymara
3510		ʃ i m i	4220	mouth	Lamas	shimi	ʃ i m i		taylor2006	Quechua
3511		ʃ i m i	4220	mouth	Laraos	šimi	ʃ i m i		heggarty2005	Quechua
3512		ʃ i m i	4220	mouth	Lincha-Tana	shimi	ʃ i m i		shimelman2017	Quechua
3513		s i m i	4220	mouth	Maragua	simi	s i m i		heggarty2005	Quechua
3514		ʃ i m i	4220	mouth	Napo	shimi	ʃ i m i		orrwrisley1981	Quechua
3515		ʃ i m i	4220	mouth	Pacaraos	shimi	ʃ i m i		adelaar1982	Quechua
3516		ʃ i m i	4220	mouth	Pastaza	shimi	ʃ i m i		landerman1973	Quechua
3517		s i m i	4220	mouth	Pocona	simi	s i m i		heggarty2005	Quechua
3518		l a k a	4222	mouth	Puki	laka	l a k a		heggarty2005	Aymara
3519		s i m i	4220	mouth	Puno	simi	s i m i		heggarty2005	Quechua
3520		s i m i	4220	mouth	Putumayo	simi	s i m i		tandioy1978	Quechua
3521		ʃ i m i	4220	mouth	SanPedro	shimi	ʃ i m i		shimelman2017	Quechua
3522		s i m i	4220	mouth	Santiagueno	simi	s i m i		juanatey2021	Quechua
3523		s i m i	4220	mouth	SantoTomas	ʃimi	s i m i		santotomas1951	Quechua
3524		ʃ i m i	4220	mouth	SantoTomas	ximi	ʃ i m i		santotomas1951	Quechua
3525		ʃ i m i	4220	mouth	Serena	šimi	ʃ i m i		heggarty2005	Quechua
3526		l a k a	4222	mouth	Sullkatiti	laka	l a k a		heggarty2005	Aymara
3527		s i m i	4220	mouth	Taquile	simi	s i m i		heggarty2005	Quechua
3528		ʃ i m i	4220	mouth	Tarma	šimi	ʃ i m i		adelaar1977	Quechua
3529		ʃ i m i	4220	mouth	Troje	šimi	ʃ i m i		heggarty2005	Quechua
3530		a: t a	4221	mouth	Tsimu	á:ta	a: t a		cerron2016	Uru-Chipaya
3531		ʃ i m i	4220	mouth	Wari	shimi	ʃ i m i		parkerchavez1976	Quechua
3532		ʃ i m i	4220	mouth	Yanac	šimi	ʃ i m i		heggarty2005	Quechua
3533		w i r p a + s̺ i m i	3684 4220	lip	Anonimo	virpa ʃimi	w i r p a + s̺ i m i		valera1586	Quechua
3535		s i r p a	3684	lip	Apurimac	sirpa	s i r p a		camacho2007	Quechua
3536		w i r p a	3684	lip	Apurimac	wirpa	w i r p a		camacho2007	Quechua
3537		χ i t a	3687	lip	Atalla	χita	χ i t a	esp	heggarty2005	Quechua
3538		h i t a	3687	lip	Ayacucho	hita	h i t a	esp	soto1976	Quechua
3539		ʃ i m i + k a r a	4220 5816	lip	Bobonaza	shimi cara	ʃ i m i + k a r a		orrwrisley1981	Quechua
3540		ʃ i m i	4220	lip	Chacpar	šimi	ʃ i m i		heggarty2005	Quechua
3541		ʃ i m i	4220	lip	Chetilla	šimi	ʃ i m i		heggarty2005	Quechua
3542		a t p u l u	237	lip	Chipaya	at.pulu	a t p u l u		heggarty2005	Uru-Chipaya
3543		w i r pʰ a	3684	lip	Curva	wirpha	w i r pʰ a		heggarty2005	Quechua
3544		w i r pʼ a	3684	lip	Cuzco	wirp'a	w i r pʼ a		heggarty2005	Quechua
3545		s i p r i	3690	lip	CuzquenoAntiguo	cipri	s i p r i		holguin1608	Quechua
3546		w i r p a	3684	lip	CuzquenoAntiguo	virpa	w i r p a		holguin1608	Quechua
3547		w i r p a	3684	lip	Huallaga	wirpa	w i r p a		heggarty2005	Quechua
3548		w i ʎ p a	3684	lip	Huanca	willpa	w i ʎ p a		cerron2018	Quechua
3550		i s p i ʎ u	3689	lip	Huancane	ispiλu	i s p i ʎ u		heggarty2005	Aymara
3551		w i ɾ p a	3684	lip	HuarazHuailas	wirpa	w i ɾ p a		parkerchavez1976	Quechua
3552		ʃ i m i	4220	lip	Imbabura	shimi	ʃ i m i		gomez2009	Quechua
3553		ʃ i m i	4220	lip	Inkawasi	šimi	ʃ i m i		heggarty2005	Quechua
3554		ʃ i m i	302	lip	Jaqaru	šimi	ʃ i m i		heggarty2005	Aymara
3555		ʃ i p i + m p i	302 0	lip	Kawki	šipi.mpi	ʃ i p i + m p i		heggarty2005	Aymara
3556		h e t a	3687	lip	Lamas	heta	h e t a	esp	park1976	Quechua
3557		ʃ i m i	4220	lip	Laraos	šimi	ʃ i m i		heggarty2005	Quechua
3558		s i m i	4220	lip	Maragua	simi	s i m i		heggarty2005	Quechua
3559		ʃ i m i + k a r a	4220 5816	lip	Napo	shimi cara	ʃ i m i + k a r a		orrwrisley1981	Quechua
3560		w i ɾ p a	3684	lip	Pacaraos	wirpa	w i ɾ p a		adelaar1982	Quechua
3561		ʃ i m i + k a r a	4220 5816	lip	Pastaza	shimi cara	ʃ i m i + k a r a		landerman1973	Quechua
3562		h i t a	3687	lip	Pocona	hita	h i t a	esp	heggarty2005	Quechua
3563		l a k - a	282	lip	Puki	laka	l a k a		heggarty2005	Aymara
3564		l a b i o	3692	lip	Puno	labio	l a b i o	esp	heggarty2005	Quechua
3565		s i m i + k a r a	4220 5816	lip	Putumayo	simi cara	s i m i + k a r a		tandioy1978	Quechua
3566		w i ɾ p a	3684	lip	Raimondi	wirpa	w i ɾ p a		parkerchavez1976	Quechua
3567		s i p ɾ iː	3690	lip	Santiagueno	sipriy	s i p ɾ iː		juanatey2021	Quechua
3568		w i r p a	3684	lip	SantoTomas	virpa	w i r p a		santotomas1951	Quechua
3569		ʃ i m i + k a r a	4220 5816	lip	Serena	šimi kara	ʃ i m i + k a r a		heggarty2005	Quechua
3570		i s p i ʎ u	3689	lip	Sullkatiti	ispiλu	i s p i ʎ u		heggarty2005	Aymara
3571		χ i t a	3687	lip	Taquile	χita	χ i t a	esp	heggarty2005	Quechua
3572		w i r p a	3684	lip	Tarma	wirpa	w i r p a		adelaar1977	Quechua
3573		ʃ i m i + h i t a	4220 3687	lip	Troje	šimi hita	ʃ i m i + h i t a		heggarty2005	Quechua
3574		w i ɾ p a	3684	lip	Wari	wirpa	w i ɾ p a		parkerchavez1976	Quechua
3575		ʃ i m i	4220	lip	Yanac	šimi	ʃ i m i		heggarty2005	Quechua
3576		k i m s a	6799	three	Anonimo	quimça	k i m s a		valera1586	Quechua
3577		k i m s a	6799	three	Apuri	kimsa	k i m s a		shimelman2017	Quechua
3578		k i n s a	6799	three	Apurimac	kinsa	k i n s a		camacho2007	Quechua
3579		k i m s a	6799	three	Arma	kimsa	k i m s a		galvez2003	Quechua
3580		k i m z a	6799	three	Atalla	kimza	k i m z a		heggarty2005	Quechua
3581		k i m s a	6799	three	Ayacucho	kimsa	k i m s a		soto1976	Quechua
3582		k i m s a	6799	three	Bobonaza	quimsa	k i m s a		orrwrisley1981	Quechua
3583		k i m s a	6799	three	Cacra-Hongos	kimsa	k i m s a		shimelman2017	Quechua
3584		k i m s a	6799	three	Chachapoyas	kimsa	k i m s a		taylor2006	Quechua
3585		k i m - a	6799	three	Chacpar	kima	k i m a		heggarty2005	Quechua
3586		k i m s a	6799	three	Chetilla	kimsa	k i m s a		heggarty2005	Quechua
3587		tʃ h e p	6800	three	Chipaya	chhep	tʃ h e p		heggarty2005	Uru-Chipaya
3588		k i m s a	6799	three	Curva	kimsa	k i m s a		heggarty2005	Quechua
3589		k i n s a	6799	three	Cuzco	kinsa	k i n s a		heggarty2005	Quechua
3590		χ i m s a	6799	three	CuzquenoAntiguo	quimça	χ i m s a		holguin1608	Quechua
3591		k i m s a	6799	three	Huallaga	kimsa	k i m s a		heggarty2005	Quechua
3592		k i m s a	6799	three	Huanca	kimsa	k i m s a		cerron2018	Quechua
3593		k i m s a	303	three	Huancane	kimsa	k i m s a		heggarty2005	Aymara
3594		k i m s a	6799	three	Huangascar	kimsa	k i m s a		shimelman2017	Quechua
3595		k i m - a	6799	three	HuarazHuailas	kima	k i m a		parkerchavez1976	Quechua
3596		k i m s a	6799	three	Imbabura	kimsa	k i m s a		gomez2009	Quechua
3597		k i m s a	6799	three	Inkawasi	kimsa	k i m s a		heggarty2005	Quechua
3598		tʃ - e: p	6800	three	Iruhito	tšé:p	tʃ e: p		cerron2016	Uru-Chipaya
3599		k i m s a	303	three	Jaqaru	kimsa	k i m s a		heggarty2005	Aymara
3600		k i m s a	303	three	Kawki	kimsa	k i m s a		heggarty2005	Aymara
3601		k i m s a	6799	three	Lamas	kimsa	k i m s a		taylor2006	Quechua
3602		k i m s a	6799	three	Laraos	kimsa	k i m s a		heggarty2005	Quechua
3603		k i m s a	6799	three	Lincha-Tana	kimsa	k i m s a		shimelman2017	Quechua
3604		k i n s a	6799	three	Maragua	kinsa	k i n s a		heggarty2005	Quechua
3605		k i m s a	6799	three	Napo	quimsa	k i m s a		orrwrisley1981	Quechua
3606		k i m - a	6799	three	Pacaraos	kima	k i m a		adelaar1982	Quechua
3607		k i m s a	6799	three	Pastaza	quimsa	k i m s a		landerman1973	Quechua
3608		k i n s a	6799	three	Pocona	kinsa	k i n s a		heggarty2005	Quechua
3609		k i n s a	303	three	Puki	kinsa	k i n s a		heggarty2005	Aymara
3610		k i m s a	6799	three	Puno	kimsa	k i m s a		heggarty2005	Quechua
3611		k i m s a	6799	three	Putumayo	quimsa	k i m s a		tandioy1978	Quechua
3612		k i m s a	6799	three	Raimondi	kimsa	k i m s a		parkerchavez1976	Quechua
3613		k i m s a	6799	three	SanPedro	kimsa	k i m s a		shimelman2017	Quechua
3614		k i m s a	6799	three	Santiagueno	kimsa	k i m s a		juanatey2021	Quechua
3615		k i m s a	6799	three	SantoTomas	quimça	k i m s a		santotomas1951	Quechua
3616		k i n s a	6799	three	Serena	kinsa	k i n s a		heggarty2005	Quechua
3617		k i m s a	303	three	Sullkatiti	kimsa	k i m s a		heggarty2005	Aymara
3618		k i m s a	6799	three	Taquile	kimsa	k i m s a		heggarty2005	Quechua
3619		k i m - a	6799	three	Tarma	kima	k i m a		adelaar1977	Quechua
3620		k i m s a	6799	three	Troje	kimsa	k i m s a		heggarty2005	Quechua
3621		p e: χ e	6801	three	Tsimu	pé:χe	p e: χ e		cerron2016	Uru-Chipaya
3622		k i m s a	6799	three	Wari	kimsa	k i m s a		parkerchavez1976	Quechua
3623		k i n s a	6799	three	Yanac	kinsa	k i n s a		heggarty2005	Quechua
3624		k a ʎ u	6920	tongue	Anonimo	callu	k a ʎ u		valera1586	Quechua
3625		q a ʎ u	6920	tongue	Apuri	qallu	q a ʎ u		shimelman2017	Quechua
3626		q a ʎ u	6920	tongue	Apurimac	qallu	q a ʎ u		camacho2007	Quechua
3627		χ a ʎ u	6920	tongue	Arma	qallu	χ a ʎ u		galvez2003	Quechua
3628		χ a ʎ u	6920	tongue	Atalla	χaλu	χ a ʎ u		heggarty2005	Quechua
3629		χ a ʎ u	6920	tongue	Ayacucho	qallu	χ a ʎ u		soto1976	Quechua
3630		k a ʎ u	6920	tongue	Bobonaza	callu	k a ʎ u		orrwrisley1981	Quechua
3631		q a ʎ u	6920	tongue	Cacra-Hongos	qallu	q a ʎ u		shimelman2017	Quechua
3632		k a dʑ u	6920	tongue	Chachapoyas	kallu	k a dʑ u		taylor2006	Quechua
3633		q a ʎ u	6920	tongue	Chacpar	qaλu	q a ʎ u		heggarty2005	Quechua
3634		q a dʑ u	6920	tongue	Chetilla	qadyu	q a dʑ u		heggarty2005	Quechua
3635		l a z - -	304	tongue	Chipaya	laz	l a z		heggarty2005	Uru-Chipaya
3636		q a ʎ u	6920	tongue	Curva	qaλu	q a ʎ u		heggarty2005	Quechua
3637		q a ʎ u	6920	tongue	Cuzco	qaλu	q a ʎ u		heggarty2005	Quechua
3638		k a ʎ u	6920	tongue	CuzquenoAntiguo	kallu	k a ʎ u		holguin1608	Quechua
3639		q a ʎ u	6920	tongue	Huallaga	qaλu	q a ʎ u		heggarty2005	Quechua
3641		h a ʎ u	6920	tongue	Huanca	qallu	h a ʎ u		cerron1976	Quechua
3642		l a χ r a	6921	tongue	Huancane	laχra	l a χ r a		heggarty2005	Aymara
3643		q a ʎ u	6920	tongue	Huangascar	qallu	q a ʎ u		shimelman2017	Quechua
3644		q a ʎ u	6920	tongue	HuarazHuailas	qallu	q a ʎ u		parkerchavez1976	Quechua
3645		x a ʎ u	6920	tongue	Imbabura	jallu	x a ʎ u		gomez2009	Quechua
3646		q a dʒ u	6920	tongue	Inkawasi	qadžu	q a dʒ u		heggarty2005	Quechua
3647		χ a dʒ u	6920	tongue	Inkawasi	χadžu	χ a dʒ u		heggarty2005	Quechua
3648		n a s - -	304	tongue	Iruhito	nás	n a s		cerron2016	Uru-Chipaya
3649		n a x r a	6921	tongue	Jaqaru	naxra	n a x r a		heggarty2005	Aymara
3650		n i x r a	6921	tongue	Kawki	nixra	n i x r a		heggarty2005	Aymara
3651		k a dʑ u	6920	tongue	Lamas	kallu	k a dʑ u		taylor2006	Quechua
3652		q a ʎ u	6920	tongue	Laraos	qaλu	q a ʎ u		heggarty2005	Quechua
3653		q a ʎ u	6920	tongue	Lincha-Tana	qallu	q a ʎ u		shimelman2017	Quechua
3654		q a ʎ u	6920	tongue	Maragua	qaλu	q a ʎ u		heggarty2005	Quechua
3655		k a ʎ u	6920	tongue	Napo	callu	k a ʎ u		orrwrisley1981	Quechua
3656		ʁ a ʎ u	6920	tongue	Pacaraos	qallu	ʁ a ʎ u		adelaar1982	Quechua
3657		ʁ a l u	6920	tongue	Pacaraos	qalu	ʁ a l u		adelaar1982	Quechua
3658		k a ʎ u	6920	tongue	Pastaza	callu	k a ʎ u		landerman1973	Quechua
3659		ɢ a ʎ u	6920	tongue	Pocona	ġaλu	ɢ a ʎ u		heggarty2005	Quechua
3660		l a χ r a	6921	tongue	Puki	laχra	l a χ r a		heggarty2005	Aymara
3661		q a ʎ u	6920	tongue	Puno	qaλu	q a ʎ u		heggarty2005	Quechua
3662		k a ʎ u	6920	tongue	Putumayo	callu	k a ʎ u		tandioy1978	Quechua
3663		q a ʎ u	6920	tongue	Raimondi	qallu	q a ʎ u		parkerchavez1976	Quechua
3664		q a ʎ u	6920	tongue	SanPedro	qallu	q a ʎ u		shimelman2017	Quechua
3666		q a ʒ u	6920	tongue	Santiagueno	qallu	q a ʒ u		juanatey2021	Quechua
3668		q a ʎ u	6920	tongue	SantoTomas	callo	q a ʎ u		santotomas1951	Quechua
3669		k a ʎ u	6920	tongue	Serena	kaλu	k a ʎ u		heggarty2005	Quechua
3670		l a χ r a	6921	tongue	Sullkatiti	laχra	l a χ r a		heggarty2005	Aymara
3671		q a ʎ u	6920	tongue	Taquile	qaλu	q a ʎ u		heggarty2005	Quechua
3672		χ a ʎ u	6920	tongue	Tarma	xal̃u	χ a ʎ u		adelaar1977	Quechua
3673		kʰ a ʒ u	6920	tongue	Troje	khažu	kʰ a ʒ u		heggarty2005	Quechua
3674		l a: χ l a	305	tongue	Tsimu	lá:χla	l a: χ l a		cerron2016	Uru-Chipaya
3675		q a ʎ u	6920	tongue	Wari	qallu	q a ʎ u		parkerchavez1976	Quechua
3676		q a ʎ u	6920	tongue	Yanac	qaλu	q a ʎ u		heggarty2005	Quechua
3677		k i r u	6974	tooth	Anonimo	quiru	k i r u		valera1586	Quechua
3678		k i ɾ u	6974	tooth	Apuri	kiru	k i ɾ u		shimelman2017	Quechua
3679		k i r u	6974	tooth	Apurimac	kiru	k i r u		camacho2007	Quechua
3680		k i ɾ u	6974	tooth	Arma	kiru	k i ɾ u		galvez2003	Quechua
3681		k i r u	6974	tooth	Atalla	kiru	k i r u		heggarty2005	Quechua
3682		k i ɾ u	6974	tooth	Ayacucho	kiru	k i ɾ u		soto1976	Quechua
3683		k i r u	6974	tooth	Bobonaza	quiru	k i r u		orrwrisley1981	Quechua
3684		k i l u	6974	tooth	Cacra-Hongos	kiru	k i l u		shimelman2017	Quechua
3685		k i r u	6974	tooth	Chachapoyas	kiru	k i r u		taylor2006	Quechua
3686		k i r u	6974	tooth	Chacpar	kiru	k i r u		heggarty2005	Quechua
3687		k i r u	6974	tooth	Chetilla	kiru	k i r u		heggarty2005	Quechua
3688		i z h q i	63	tooth	Chipaya	izhqi	i z h q i		heggarty2005	Uru-Chipaya
3689		k i r u	6974	tooth	Curva	kiru	k i r u		heggarty2005	Quechua
3690		k i r u	6974	tooth	Cuzco	kiru	k i r u		heggarty2005	Quechua
3691		χ i r u	6974	tooth	CuzquenoAntiguo	quiru	χ i r u		holguin1608	Quechua
3692		k i r u	6974	tooth	Huallaga	kiru	k i r u		heggarty2005	Quechua
3693		k i l u	6974	tooth	Huanca	kilu	k i l u		cerron2018	Quechua
3694		l a k a	6975	tooth	Huancane	laka	l a k a		heggarty2005	Aymara
3695		k i ɾ u	6974	tooth	Huangascar	kiru	k i ɾ u		shimelman2017	Quechua
3696		k i ɾ u	6974	tooth	HuarazHuailas	kiru	k i ɾ u		parkerchavez1976	Quechua
3697		k i ɾ u	6974	tooth	Imbabura	kiru	k i ɾ u		gomez2009	Quechua
3698		k i r u	6974	tooth	Inkawasi	kiru	k i r u		heggarty2005	Quechua
3699		i: s - k i	63	tooth	Iruhito	í:sʰki	i: s k i		cerron2016	Uru-Chipaya
3700		ʃ i m i	306	tooth	Jaqaru	šimi	ʃ i m i		heggarty2005	Aymara
3701		ʃ i m i	306	tooth	Kawki	šimi	ʃ i m i		heggarty2005	Aymara
3702		k i r u	6974	tooth	Lamas	kiru	k i r u		taylor2006	Quechua
3703		k i r u	6974	tooth	Laraos	kiru	k i r u		heggarty2005	Quechua
3704		k i ɾ u	6974	tooth	Lincha-Tana	kiru	k i ɾ u		shimelman2017	Quechua
3705		k i r u	6974	tooth	Maragua	kiru	k i r u		heggarty2005	Quechua
3706		k i r u	6974	tooth	Napo	quiru	k i r u		orrwrisley1981	Quechua
3707		k i ɾ u	6974	tooth	Pacaraos	kiru	k i ɾ u		adelaar1982	Quechua
3708		k i r u	6974	tooth	Pastaza	quiru	k i r u		landerman1973	Quechua
3709		k i r u	6974	tooth	Pocona	kiru	k i r u		heggarty2005	Quechua
3710		l a k a	6975	tooth	Puki	laka	l a k a		heggarty2005	Aymara
3711		k i r u	6974	tooth	Puno	kiru	k i r u		heggarty2005	Quechua
3712		x i r u	6974	tooth	Putumayo	quiru	x i r u		tandioy1978	Quechua
3713		k i ɾ u	6974	tooth	Raimondi	kiru	k i ɾ u		parkerchavez1976	Quechua
3714		k i ɾ u	6974	tooth	SanPedro	kiru	k i ɾ u		shimelman2017	Quechua
3715		k i ɾ u	6974	tooth	Santiagueno	kiru	k i ɾ u		juanatey2021	Quechua
3716		k e r o	6974	tooth	SantoTomas	quero	k e r o		santotomas1951	Quechua
3717		k i r u	6974	tooth	Serena	kiru	k i r u		heggarty2005	Quechua
3718		l a k a	6975	tooth	Sullkatiti	laka	l a k a		heggarty2005	Aymara
3719		k i r u	6974	tooth	Taquile	kiru	k i r u		heggarty2005	Quechua
3720		k i ɾ u	6974	tooth	Tarma	kiru	k i ɾ u		adelaar1977	Quechua
3721		k i r u	6974	tooth	Troje	kiru	k i r u		heggarty2005	Quechua
3722		i: s - k e:	63	tooth	Tsimu	í:ske:	i: s k e:		cerron2016	Uru-Chipaya
3723		k i ɾ u	6974	tooth	Wari	kiru	k i ɾ u		parkerchavez1976	Quechua
3724		k i r u	6974	tooth	Yanac	kiru	k i r u		heggarty2005	Quechua
3725		m a k i	2670	hand	Anonimo	maqui	m a k i		valera1586	Quechua
3726		m a k i	2670	hand	Apuri	maki	m a k i		shimelman2017	Quechua
3727		m a k i	2670	hand	Apurimac	maki	m a k i		camacho2007	Quechua
3728		m a k i	2670	hand	Arma	maki	m a k i		galvez2003	Quechua
3729		m a k i	2670	hand	Atalla	maki	m a k i		heggarty2005	Quechua
3730		m a k i	2670	hand	Ayacucho	maki	m a k i		soto1976	Quechua
3731		m a k i	2670	hand	Bobonaza	maqui	m a k i		orrwrisley1981	Quechua
3732		m a k i	2670	hand	Cacra-Hongos	maki	m a k i		shimelman2017	Quechua
3733		m a k i	2670	hand	Chachapoyas	maki	m a k i		taylor2006	Quechua
3734		m a k i	2670	hand	Chacpar	maki	m a k i		heggarty2005	Quechua
3735		m a k i	2670	hand	Chetilla	maki	m a k i		heggarty2005	Quechua
3736		qʰ a r a	2671	hand	Chipaya	qhara	qʰ a r a		heggarty2005	Uru-Chipaya
3737		m a k i	2670	hand	Curva	maki	m a k i		heggarty2005	Quechua
3738		m a k i	2670	hand	Cuzco	maki	m a k i		heggarty2005	Quechua
3739		m a χ i	2670	hand	CuzquenoAntiguo	maqui	m a χ i		holguin1608	Quechua
3740		m a k i	2670	hand	Huallaga	maki	m a k i		heggarty2005	Quechua
3741		m a k i	2670	hand	Huanca	maki	m a k i		cerron2018	Quechua
3742		a m p a r a	2672	hand	Huancane	ampara	a m p a r a		heggarty2005	Aymara
3743		m a k i	2670	hand	Huangascar	maki	m a k i		shimelman2017	Quechua
3744		m a k i	2670	hand	HuarazHuailas	maki	m a k i		parkerchavez1976	Quechua
3745		m a k i	2670	hand	Imbabura	maki	m a k i		gomez2009	Quechua
3746		m a k i	2670	hand	Inkawasi	maki	m a k i		heggarty2005	Quechua
3747		k’ a: r a	2671	hand	Iruhito	k’á:r̂a	k’ a: r a		cerron2016	Uru-Chipaya
3748		a m p a r a	2672	hand	Jaqaru	ampara	a m p a r a		heggarty2005	Aymara
3749		a m p a r a	2672	hand	Kawki	ampara	a m p a r a		heggarty2005	Aymara
3750		m a k i	2670	hand	Lamas	maki	m a k i		taylor2006	Quechua
3751		m a k i	2670	hand	Laraos	maki	m a k i		heggarty2005	Quechua
3752		m a k i	2670	hand	Lincha-Tana	maki	m a k i		shimelman2017	Quechua
3753		m a k i	2670	hand	Maragua	maki	m a k i		heggarty2005	Quechua
3754		m a k i	2670	hand	Napo	maqui	m a k i		orrwrisley1981	Quechua
3755		m a k i	2670	hand	Pacaraos	maki	m a k i		adelaar1982	Quechua
3756		m a k i	2670	hand	Pastaza	maqui	m a k i		landerman1973	Quechua
3757		m a k i	2670	hand	Pocona	maki	m a k i		heggarty2005	Quechua
3758		a m p a r a	2672	hand	Puki	ampara	a m p a r a		heggarty2005	Aymara
3759		m a k i	2670	hand	Puno	maki	m a k i		heggarty2005	Quechua
3760		m a x i	2670	hand	Putumayo	maqui	m a x i		tandioy1978	Quechua
3761		m a k i	2670	hand	Raimondi	maki	m a k i		parkerchavez1976	Quechua
3762		m a k i	2670	hand	SanPedro	maki	m a k i		shimelman2017	Quechua
3763		m a x i	2670	hand	Santiagueno	maki	m a x i		juanatey2021	Quechua
3764		m a k i	2670	hand	SantoTomas	maqui	m a k i		santotomas1951	Quechua
3765		m a k i	2670	hand	Serena	maki	m a k i		heggarty2005	Quechua
3766		a m p a r a	2672	hand	Sullkatiti	ampara	a m p a r a		heggarty2005	Aymara
3767		m a k i	2670	hand	Taquile	maki	m a k i		heggarty2005	Quechua
3768		m a g i	2670	hand	Tarma	magi	m a g i		adelaar1977	Quechua
3769		m a k i	2670	hand	Troje	maki	m a k i		heggarty2005	Quechua
3770		k’ a: r a	2671	hand	Tsimu	k’á:r̂a	k’ a: r a		cerron2016	Uru-Chipaya
3771		m a k i	2670	hand	Wari	maki	m a k i		parkerchavez1976	Quechua
3772		m a k i	2670	hand	Yanac	maki	m a k i		heggarty2005	Quechua
3773		k u tʃ u tʃ	1509	elbow	Anonimo	cuchuch	k u tʃ u tʃ		valera1586	Quechua
3774		k u ʈ u ʃ	1509	elbow	Apuri	kutrush	k u ʈ u ʃ		shimelman2017	Quechua
3775		k u tʃ/k u tʃ u	382	elbow	Apurimac	kukuchi	k u tʃ/k u tʃ u		camacho2007	Quechua
3777		k u tʃ u s	1509	elbow	Arma	kuchus	k u tʃ u s		galvez2003	Quechua
3778		k u tʃ u s	1509	elbow	Atalla	kuču.s	k u tʃ u s		heggarty2005	Quechua
3779		k u tʃ u s	1509	elbow	Ayacucho	kuchus	k u tʃ u s		soto1976	Quechua
3780		r i g r a + m u k u	7575 3272	elbow	Bobonaza	rigra mucu	r i g r a + m u k u		orrwrisley1981	Quechua
3781		k u ʈ u ʃ	1509	elbow	Cacra-Hongos	kutrush	k u ʈ u ʃ		shimelman2017	Quechua
3782		k u ʈʂ u ʃ	1509	elbow	Chachapoyas	kuĉush	k u ʈʂ u ʃ		taylor2006	Quechua
3783		k u k u ʃ	384	elbow	Chacpar	kuku.š	k u k u ʃ		heggarty2005	Quechua
3784		k u k u ʈʂ i	383	elbow	Chetilla	kuku.ĉi	k u k u ʈʂ i		heggarty2005	Quechua
3785		kʰ u ts -	307	elbow	Chipaya	khuts	kʰ u ts		heggarty2005	Uru-Chipaya
3786		m u χ ʎ i	74	elbow	Curva	muχλi	m u χ ʎ i		heggarty2005	Quechua
3787		k u tʃ/k u tʃ u	382	elbow	Cuzco	kuku.ču	k u tʃ/k u tʃ u		heggarty2005	Quechua
3788		k u tʃ u tʃ	1509	elbow	CuzquenoAntiguo	cuchuch	k u tʃ u tʃ		holguin1608	Quechua
3789		k u k u ʃ	384	elbow	Huallaga	kuku.š	k u k u ʃ		heggarty2005	Quechua
3790		k u ʈʂ u ʂ	1509	elbow	Huanca	kutrush	k u ʈʂ u ʂ		cerron1976	Quechua
3791		m u x ʎ i	74	elbow	Huancane	muxλi	m u x ʎ i		heggarty2005	Aymara
3792		k u ʈ u ʃ	1509	elbow	Huangascar	kutrush	k u ʈ u ʃ		shimelman2017	Quechua
3793		k u k u ʃ	384	elbow	HuarazHuailas	kukush	k u k u ʃ		parkerchavez1976	Quechua
3794		ɾ i g ɾ a + m u k u	7575 3272	elbow	Imbabura	rigra muku	ɾ i g ɾ a + m u k u		gomez2009	Quechua
3795		k u k u ʈʂ i	383	elbow	Inkawasi	kuk.ĉi	k u k u ʈʂ i		heggarty2005	Quechua
3796		k u ts i	307	elbow	Iruhito	kútsʰi	k u ts i		cerron2016	Uru-Chipaya
3797		ʃ i n k ai + p i	1514 1515	elbow	Jaqaru	šinkay.pi	ʃ i n k ai + p i		heggarty2005	Aymara
3798		ʃ u n k ai + p i	1514 1515	elbow	Kawki	šunkay.pi	ʃ u n k ai + p i		heggarty2005	Aymara
3799		k u ʈʂ u ʃ	1509	elbow	Lamas	kuĉush	k u ʈʂ u ʃ		taylor2006	Quechua
3800		k u ʈʂ u ʃ	1509	elbow	Laraos	kuĉu.š	k u ʈʂ u ʃ		heggarty2005	Quechua
